"Tabela 5457 - Área plantada ou destinada à colheita, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias e permanentes"
"Variável - Área plantada ou destinada à colheita (Hectares)"
"Nível";"Cód.";"Município";"Ano x Produto das lavouras temporárias e permanentes"
"Nível";"Cód.";"Município";"2013";;;;;"2014";;;;;"2015"
"Nível";"Cód.";"Município";"Algodão arbóreo (em caroço)";"Algodão herbáceo (em caroço)";"Cana-de-açúcar";"Milho (em grão)";"Soja (em grão)";"Algodão arbóreo (em caroço)";"Algodão herbáceo (em caroço)";"Cana-de-açúcar";"Milho (em grão)";"Soja (em grão)";"Algodão arbóreo (em caroço)";"Algodão herbáceo (em caroço)";"Cana-de-açúcar";"Milho (em grão)";"Soja (em grão)"
"MU";"5102637";"Campo Novo do Parecis (MT)";"-";"38560";"28500";"131820";"384000";"-";"37098";"30820";"145000";"387400";"-";"37200";"31080";"115450";"380500"
"MU";"5102678";"Campo Verde (MT)";"-";"61000";"16";"87030";"198500";"-";"69200";"15";"95760";"209000";"-";"81996";"25";"88760";"210100"
"MU";"5102686";"Campos de Júlio (MT)";"-";"20454";"14000";"97175";"195935";"-";"26225";"11000";"99181";"195500";"-";"24191";"11000";"110036";"192631"
"MU";"5102694";"Canabrava do Norte (MT)";"-";"-";"-";"8500";"15000";"-";"-";"-";"13200";"21100";"-";"-";"-";"6600";"22000"
"MU";"5102702";"Canarana (MT)";"-";"-";"73";"51500";"185000";"-";"440";"73";"51748";"213503";"-";"2536";"73";"59083";"235000"
"MU";"5102793";"Carlinda (MT)";"-";"-";"10";"600";"800";"-";"-";"10";"1250";"3670";"-";"-";"5";"1800";"4500"
"MU";"5102850";"Castanheira (MT)";"-";"-";"-";"480";"-";"-";"-";"-";"150";"-";"-";"-";"-";"400";"-"
"MU";"5103007";"Chapada dos Guimarães (MT)";"-";"1309";"30";"12321";"17462";"-";"3195";"30";"10124";"18433";"-";"3289";"80";"9732";"18300"
"MU";"5103056";"Cláudia (MT)";"-";"-";"-";"33383";"60660";"-";"-";"-";"35000";"76500";"-";"-";"-";"46160";"89700"
"MU";"5103106";"Cocalinho (MT)";"-";"-";"-";"-";"400";"-";"-";"-";"25";"4480";"-";"-";"-";"-";"7575"
"MU";"5103205";"Colíder (MT)";"-";"-";"20";"1450";"2500";"-";"-";"20";"2300";"4200";"-";"-";"20";"2820";"7052"
"MU";"5103254";"Colniza (MT)";"-";"-";"100";"2170";"-";"-";"-";"100";"2100";"-";"-";"-";"100";"3100";"-"
"MU";"5103304";"Comodoro (MT)";"-";"-";"5";"20000";"68000";"-";"2304";"5";"18500";"62200";"-";"1900";"5";"25000";"65000"
"MU";"5103353";"Confresa (MT)";"-";"-";"-";"5990";"12400";"-";"-";"-";"24670";"39411";"-";"-";"-";"12600";"30500"
"MU";"5103361";"Conquista D'Oeste (MT)";"-";"-";"-";"250";"-";"-";"-";"-";"150";"-";"-";"-";"-";"1270";"2807"
"MU";"5103379";"Cotriguaçu (MT)";"-";"-";"100";"1200";"-";"-";"-";"100";"550";"-";"-";"-";"100";"450";"10"
"MU";"5103403";"Cuiabá (MT)";"-";"-";"150";"400";"-";"-";"-";"150";"400";"80";"-";"-";"150";"400";"-"
"MU";"5103437";"Curvelândia (MT)";"-";"-";"2911";"200";"-";"-";"-";"2911";"30";"-";"-";"-";"6205";"15";"-"
"MU";"5103452";"Denise (MT)";"-";"-";"42919";"-";"-";"-";"-";"34235";"-";"-";"-";"-";"45623";"1203";"3310"
"MU";"5103502";"Diamantino (MT)";"-";"30046";"10320";"95200";"295000";"-";"55283";"5294";"82300";"311000";"-";"36327";"5600";"126595";"313195"
"MU";"5103601";"Dom Aquino (MT)";"-";"21150";"803";"13445";"34400";"-";"18600";"-";"14310";"36900";"-";"20700";"341";"17320";"36900"
"MU";"5103700";"Feliz Natal (MT)";"-";"-";"-";"49114";"82179";"-";"-";"-";"55370";"103918";"-";"-";"-";"50000";"120000"
"MU";"5103809";"Figueirópolis D'Oeste (MT)";"-";"-";"-";"375";"-";"-";"-";"-";"195";"-";"-";"-";"-";"70";"-"
"MU";"5103858";"Gaúcha do Norte (MT)";"-";"-";"30";"17300";"130800";"-";"-";"50";"17800";"160000";"-";"-";"30";"18000";"180000"
"MU";"5103908";"General Carneiro (MT)";"-";"2400";"50";"23200";"68930";"-";"4674";"50";"26120";"58043";"-";"3548";"50";"26120";"64098"
"MU";"5103957";"Glória D'Oeste (MT)";"-";"-";"1182";"300";"-";"-";"-";"1182";"50";"-";"-";"-";"2670";"35";"-"
"MU";"5104104";"Guarantã do Norte (MT)";"-";"-";"10";"4300";"8000";"-";"-";"10";"2300";"7400";"-";"-";"10";"2548";"10200"
"MU";"5104203";"Guiratinga (MT)";"-";"3475";"50";"26400";"67340";"-";"10000";"7";"25500";"69142";"-";"5810";"4";"31587";"63008"
"MU";"5104500";"Indiavaí (MT)";"-";"-";"5";"160";"-";"-";"-";"5";"280";"-";"-";"-";"5";"100";"-"
"MU";"5104526";"Ipiranga do Norte (MT)";"-";"6768";"-";"83300";"164102";"-";"10000";"-";"75000";"181000";"-";"10225";"-";"85000";"182000"
"MU";"5104542";"Itanhangá (MT)";"-";"-";"5";"22000";"72000";"-";"-";"5";"20000";"80600";"-";"-";"5";"22000";"88000"
"MU";"5104559";"Itaúba (MT)";"-";"-";"15";"11400";"30000";"-";"-";"15";"11300";"28000";"-";"-";"15";"8300";"32000"
"MU";"5104609";"Itiquira (MT)";"-";"13150";"5000";"102500";"210000";"-";"12932";"5000";"92355";"177325";"-";"11700";"5000";"100000";"180000"
"MU";"5104807";"Jaciara (MT)";"-";"6718";"18100";"15538";"38000";"-";"5570";"16000";"13424";"39500";"-";"7822";"14817";"14710";"39500"
"MU";"5104906";"Jangada (MT)";"-";"-";"500";"120";"250";"-";"-";"470";"230";"170";"-";"-";"282";"110";"320"
"MU";"5105002";"Jauru (MT)";"-";"-";"-";"150";"-";"-";"-";"-";"15";"-";"-";"-";"-";"25";"-"
"MU";"5105101";"Juara (MT)";"-";"-";"5";"1500";"4100";"-";"-";"5";"2500";"8300";"-";"-";"5";"10000";"25150"
"MU";"5105150";"Juína (MT)";"-";"-";"-";"1100";"800";"-";"-";"1000";"1310";"1600";"-";"-";"1000";"4600";"8500"
"MU";"5105176";"Juruena (MT)";"-";"-";"-";"100";"-";"-";"-";"-";"238";"-";"-";"-";"-";"146";"-"
"MU";"5105200";"Juscimeira (MT)";"-";"6530";"1066";"10905";"34148";"-";"5500";"150";"12500";"33300";"-";"3614";"103";"12500";"33300"
"MU";"5105234";"Lambari D'Oeste (MT)";"-";"-";"11478";"180";"-";"-";"-";"11478";"70";"-";"-";"-";"11895";"8";"-"
"MU";"5105259";"Lucas do Rio Verde (MT)";"-";"13575";"-";"180440";"238474";"-";"21780";"-";"142000";"253974";"-";"20238";"-";"160450";"238000"
"MU";"5105309";"Luciara (MT)";"-";"-";"-";"40";"-";"-";"-";"-";"50";"-";"-";"-";"-";"40";"600"
"MU";"5105507";"Vila Bela da Santíssima Trindade (MT)";"-";"-";"-";"5000";"7500";"-";"-";"-";"2745";"9000";"-";"-";"-";"7099";"15699"
"MU";"5105580";"Marcelândia (MT)";"-";"-";"-";"10000";"27000";"-";"-";"-";"13000";"37700";"-";"-";"-";"14850";"43157"
"MU";"5105606";"Matupá (MT)";"-";"-";"10";"2000";"20000";"-";"-";"10";"7000";"23950";"-";"-";"10";"13982";"38955"
"MU";"5105622";"Mirassol d'Oeste (MT)";"-";"-";"5024";"1420";"2200";"-";"-";"5024";"1120";"2060";"-";"-";"4465";"1180";"4350"
"MU";"5105903";"Nobres (MT)";"-";"-";"40";"10630";"23000";"-";"-";"40";"18500";"37000";"-";"-";"8";"10300";"42000"
"MU";"5106000";"Nortelândia (MT)";"-";"-";"-";"4500";"17200";"-";"-";"-";"3000";"18000";"-";"-";"-";"3000";"18000"
"MU";"5106109";"Nossa Senhora do Livramento (MT)";"-";"-";"300";"600";"-";"-";"-";"300";"560";"300";"-";"-";"255";"780";"1700"
"MU";"5106158";"Nova Bandeirantes (MT)";"-";"-";"10";"240";"300";"-";"-";"10";"20";"-";"-";"-";"60";"100";"-"
"MU";"5106174";"Nova Nazaré (MT)";"-";"-";"45";"1000";"4000";"-";"-";"45";"1000";"8750";"-";"-";"45";"500";"12310"
"MU";"5106182";"Nova Lacerda (MT)";"-";"-";"-";"1584";"7680";"-";"-";"-";"3135";"15080";"-";"-";"5";"950";"14000"
"MU";"5106190";"Nova Santa Helena (MT)";"-";"-";"10";"1500";"5200";"-";"-";"10";"2100";"4100";"-";"-";"10";"3600";"10571"
"MU";"5106208";"Nova Brasilândia (MT)";"-";"-";"18";"2010";"3180";"-";"-";"18";"1790";"5560";"-";"-";"18";"2340";"11410"
"MU";"5106216";"Nova Canaã do Norte (MT)";"-";"-";"-";"25000";"30000";"-";"-";"-";"18000";"37500";"-";"-";"-";"9498";"31660"
"MU";"5106224";"Nova Mutum (MT)";"-";"12587";"-";"202200";"385772";"-";"18545";"-";"175150";"396000";"-";"18931";"-";"180150";"400500"
"MU";"5106232";"Nova Olímpia (MT)";"-";"-";"22094";"110";"-";"-";"-";"21218";"130";"-";"-";"-";"22956";"12";"-"
"MU";"5106240";"Nova Ubiratã (MT)";"-";"2845";"8";"170827";"309500";"-";"8802";"-";"162000";"348850";"-";"6300";"-";"190000";"353000"
"MU";"5106257";"Nova Xavantina (MT)";"-";"846";"60";"10200";"55000";"-";"1593";"60";"9500";"58000";"-";"1177";"60";"10000";"60000"
"MU";"5106265";"Novo Mundo (MT)";"-";"-";"-";"1500";"8000";"-";"-";"-";"2800";"13630";"-";"-";"-";"8000";"18000"
"MU";"5106273";"Novo Horizonte do Norte (MT)";"-";"-";"-";"100";"-";"-";"-";"-";"200";"600";"-";"-";"-";"1810";"4049"
"MU";"5106281";"Novo São Joaquim (MT)";"-";"12564";"-";"35900";"72400";"-";"14000";"-";"35280";"70400";"-";"14400";"-";"33100";"72500"
"MU";"5106299";"Paranaíta (MT)";"-";"-";"5";"310";"200";"-";"-";"5";"420";"638";"-";"-";"5";"1000";"1250"
"MU";"5106307";"Paranatinga (MT)";"-";"9516";"-";"39540";"156249";"-";"10113";"-";"25000";"190000";"-";"6800";"-";"57000";"190000"
"MU";"5106315";"Novo Santo Antônio (MT)";"-";"-";"-";"70";"-";"-";"-";"-";"80";"-";"-";"-";"-";"60";"800"
"MU";"5106372";"Pedra Preta (MT)";"-";"12250";"100";"19193";"55365";"-";"16113";"100";"22556";"53910";"-";"14025";"100";"24660";"57046"
"MU";"5106422";"Peixoto de Azevedo (MT)";"-";"-";"20";"950";"6000";"-";"-";"20";"2150";"10530";"-";"-";"20";"2750";"10165"
"MU";"5106455";"Planalto da Serra (MT)";"-";"-";"-";"3280";"16430";"-";"-";"-";"4750";"24603";"-";"-";"-";"4000";"19603"
"MU";"5106505";"Poconé (MT)";"-";"-";"4800";"805";"1035";"-";"-";"4400";"633";"2420";"-";"-";"160";"507";"5302"
"MU";"5106653";"Pontal do Araguaia (MT)";"-";"-";"40";"-";"400";"-";"-";"40";"-";"550";"-";"-";"40";"-";"550"
"MU";"5106703";"Ponte Branca (MT)";"-";"-";"40";"-";"-";"-";"-";"40";"-";"-";"-";"-";"40";"-";"100"
"MU";"5106752";"Pontes e Lacerda (MT)";"-";"-";"20";"8100";"7800";"-";"-";"20";"5200";"9850";"-";"-";"30";"6237";"14120"
"MU";"5106778";"Porto Alegre do Norte (MT)";"-";"-";"-";"10500";"17650";"-";"-";"-";"9850";"19900";"-";"-";"-";"7170";"21500"
"MU";"5106802";"Porto dos Gaúchos (MT)";"-";"4000";"10";"30000";"79000";"-";"-";"10";"35000";"117000";"-";"233";"-";"59512";"140990"
"MU";"5106828";"Porto Esperidião (MT)";"-";"-";"-";"720";"-";"-";"-";"-";"400";"-";"-";"-";"-";"247";"-"
"MU";"5106851";"Porto Estrela (MT)";"-";"-";"400";"250";"150";"-";"-";"400";"250";"-";"-";"-";"400";"250";"-"
"MU";"5107008";"Poxoréu (MT)";"-";"9538";"28";"26700";"57000";"-";"11550";"20";"29190";"58000";"-";"12418";"20";"28090";"58000"
"MU";"5107040";"Primavera do Leste (MT)";"-";"31060";"-";"112020";"251250";"-";"33970";"-";"115000";"251500";"-";"34224";"-";"115000";"263863"
"MU";"5107065";"Querência (MT)";"-";"-";"50";"87120";"280000";"-";"974";"50";"96455";"305200";"-";"100";"50";"105000";"320000"
"MU";"5107107";"São José dos Quatro Marcos (MT)";"-";"-";"15";"750";"250";"-";"-";"15";"685";"250";"-";"-";"20";"400";"250"
"MU";"5107156";"Reserva do Cabaçal (MT)";"-";"-";"20";"150";"-";"-";"-";"2";"120";"-";"-";"-";"-";"60";"-"
"MU";"5107180";"Ribeirão Cascalheira (MT)";"-";"-";"30";"5526";"65261";"-";"-";"30";"18915";"72932";"-";"624";"20";"12300";"83268"
"MU";"5107198";"Ribeirãozinho (MT)";"-";"-";"50";"5560";"15000";"-";"-";"39";"5230";"23990";"-";"-";"39";"7539";"23900"
"MU";"5107206";"Rio Branco (MT)";"-";"-";"15";"180";"-";"-";"-";"3";"20";"-";"-";"-";"-";"40";"-"
"MU";"5107248";"Santa Carmem (MT)";"-";"-";"-";"62497";"90945";"-";"-";"-";"40000";"94000";"-";"-";"-";"45000";"85000"
"MU";"5107263";"Santo Afonso (MT)";"-";"-";"-";"3630";"11100";"-";"-";"250";"5630";"11400";"-";"-";"71";"7100";"11400"
"MU";"5107297";"São José do Povo (MT)";"-";"-";"30";"100";"-";"-";"-";"30";"100";"-";"-";"-";"30";"100";"-"
"MU";"5107305";"São José do Rio Claro (MT)";"-";"6300";"7435";"30000";"115000";"-";"9825";"9030";"30000";"118000";"-";"8500";"6281";"25000";"120000"
"MU";"5107354";"São José do Xingu (MT)";"-";"-";"-";"17150";"40094";"-";"-";"-";"34800";"60450";"-";"-";"-";"20700";"71750"
"MU";"5107404";"São Pedro da Cipa (MT)";"-";"-";"662";"235";"272";"-";"-";"-";"300";"350";"-";"-";"156";"300";"350"
"MU";"5107578";"Rondolândia (MT)";"-";"-";"-";"80";"-";"-";"-";"-";"100";"-";"-";"-";"-";"100";"-"
"MU";"5107602";"Rondonópolis (MT)";"-";"4501";"50";"30600";"75000";"-";"6015";"50";"30000";"85072";"-";"5240";"50";"35505";"83764"
"MU";"5107701";"Rosário Oeste (MT)";"-";"-";"40";"4520";"11035";"-";"-";"40";"6900";"19530";"-";"-";"30";"4292";"22000"
"MU";"5107743";"Santa Cruz do Xingu (MT)";"-";"-";"-";"3000";"7457";"-";"-";"-";"8800";"29050";"-";"-";"-";"2500";"23000"
"MU";"5107750";"Salto do Céu (MT)";"-";"-";"-";"180";"-";"-";"-";"-";"180";"1700";"-";"-";"-";"40";"1700"
"MU";"5107768";"Santa Rita do Trivelato (MT)";"-";"7905";"-";"75000";"164565";"-";"10470";"-";"72000";"170000";"-";"12556";"-";"70000";"172000"
"MU";"5107776";"Santa Terezinha (MT)";"-";"-";"-";"4000";"11500";"-";"-";"-";"4650";"12100";"-";"-";"-";"5400";"18000"
"MU";"5107792";"Santo Antônio do Leste (MT)";"-";"13499";"-";"55440";"129000";"-";"17014";"-";"49100";"133970";"-";"10104";"-";"49100";"133970"
"MU";"5107800";"Santo Antônio de Leverger (MT)";"-";"2926";"700";"11768";"20821";"-";"1934";"700";"10995";"21732";"-";"2000";"700";"11000";"22950"
"MU";"5107859";"São Félix do Araguaia (MT)";"-";"-";"-";"12663";"96473";"-";"-";"-";"40090";"155706";"-";"-";"-";"47800";"205240"
"MU";"5107875";"Sapezal (MT)";"-";"73700";"-";"168208";"386500";"-";"99736";"-";"147000";"385000";"-";"100472";"-";"159690";"390000"
"MU";"5107883";"Serra Nova Dourada (MT)";"-";"-";"-";"80";"670";"-";"-";"-";"120";"670";"-";"-";"-";"300";"1450"
"MU";"5107909";"Sinop (MT)";"-";"2350";"70";"62631";"131134";"-";"4062";"50";"79000";"146000";"-";"2000";"50";"80000";"139500"
"MU";"5107925";"Sorriso (MT)";"-";"11915";"-";"413900";"616900";"-";"14198";"120";"371800";"630000";"-";"12400";"-";"396950";"619900"
"MU";"5107941";"Tabaporã (MT)";"-";"2000";"-";"86050";"171169";"-";"1578";"-";"65000";"170000";"-";"1200";"-";"73000";"154000"
"MU";"5107958";"Tangará da Serra (MT)";"-";"6647";"16435";"24868";"76500";"-";"6994";"11342";"22073";"88837";"-";"7000";"7556";"25370";"98000"
"MU";"5108006";"Tapurah (MT)";"-";"9035";"-";"71255";"161500";"-";"13150";"-";"45100";"173000";"-";"17420";"-";"46600";"170500"
"MU";"5108055";"Terra Nova do Norte (MT)";"-";"-";"-";"1000";"10000";"-";"-";"-";"2000";"12500";"-";"-";"-";"3800";"14200"
"MU";"5108105";"Tesouro (MT)";"-";"-";"-";"9800";"28000";"-";"-";"-";"12000";"29000";"-";"-";"-";"14511";"23193"
"MU";"5108204";"Torixoréu (MT)";"-";"-";"20";"1215";"10227";"-";"-";"20";"2100";"12700";"-";"-";"20";"2100";"13750"
"MU";"5108303";"União do Sul (MT)";"-";"-";"-";"5050";"29800";"-";"-";"-";"7050";"26500";"-";"-";"-";"12343";"38189"
"MU";"5108352";"Vale de São Domingos (MT)";"-";"-";"200";"180";"1200";"-";"-";"200";"200";"1200";"-";"-";"-";"-";"4500"
"MU";"5108402";"Várzea Grande (MT)";"-";"-";"120";"50";"-";"-";"-";"40";"47";"-";"-";"-";"16";"42";"-"
"MU";"5108501";"Vera (MT)";"-";"-";"-";"80966";"132450";"-";"-";"-";"70000";"138000";"-";"-";"-";"72000";"135000"
"MU";"5108600";"Vila Rica (MT)";"-";"-";"-";"8500";"22000";"-";"-";"-";"10295";"22222";"-";"-";"-";"6000";"22500"
"MU";"5108808";"Nova Guarita (MT)";"-";"-";"5";"3502";"4410";"-";"-";"5";"2600";"7543";"-";"-";"-";"2274";"5608"
"MU";"5108857";"Nova Marilândia (MT)";"-";"-";"-";"5000";"21620";"-";"200";"-";"5000";"21620";"-";"200";"-";"10000";"22000"
"MU";"5108907";"Nova Maringá (MT)";"-";"-";"-";"45000";"157500";"-";"234";"-";"50000";"169525";"-";"234";"-";"40000";"180000"
"MU";"5108956";"Nova Monte Verde (MT)";"-";"-";"-";"400";"300";"-";"-";"-";"200";"-";"-";"-";"-";"200";"-"
"MU";"5200050";"Abadia de Goiás (GO)";"-";"-";"-";"200";"580";"-";"-";"-";"200";"-";"-";"-";"-";"200";"500"
"MU";"5200100";"Abadiânia (GO)";"-";"-";"20";"2500";"10000";"-";"-";"-";"2000";"15000";"-";"-";"-";"100";"13500"
"MU";"5200134";"Acreúna (GO)";"-";"670";"18200";"6500";"40000";"-";"670";"20950";"5300";"50000";"-";"-";"26700";"11000";"50000"
"MU";"5200159";"Adelândia (GO)";"-";"-";"-";"450";"-";"-";"-";"-";"530";"-";"-";"-";"-";"600";"-"
"MU";"5200175";"Água Fria de Goiás (GO)";"-";"-";"24";"4500";"30000";"-";"-";"30";"8500";"31500";"-";"-";"30";"10200";"38000"
"MU";"5200209";"Água Limpa (GO)";"-";"-";"-";"200";"70";"-";"-";"-";"90";"80";"-";"-";"-";"-";"80"
"MU";"5200258";"Águas Lindas de Goiás (GO)";"-";"-";"-";"60";"357";"-";"-";"-";"460";"357";"-";"-";"-";"295";"380"
"MU";"5200308";"Alexânia (GO)";"-";"-";"250";"2000";"6000";"-";"-";"200";"1500";"8000";"-";"-";"200";"1600";"8200"
"MU";"5200506";"Aloândia (GO)";"-";"-";"-";"380";"1850";"-";"-";"-";"400";"2000";"-";"-";"-";"850";"2050"
"MU";"5200555";"Alto Horizonte (GO)";"-";"-";"7";"100";"-";"-";"-";"6";"100";"400";"-";"-";"6";"250";"525"
"MU";"5200605";"Alto Paraíso de Goiás (GO)";"-";"-";"20";"1800";"5200";"-";"-";"20";"2000";"5500";"-";"-";"20";"1600";"8000"
"MU";"5200803";"Alvorada do Norte (GO)";"-";"-";"-";"1268";"1799";"-";"-";"70";"1000";"1610";"-";"-";"70";"1150";"2060"
"MU";"5200829";"Amaralina (GO)";"-";"-";"5";"500";"1200";"-";"-";"4";"300";"1200";"-";"-";"4";"250";"1800"
"MU";"5200852";"Americano do Brasil (GO)";"-";"-";"-";"700";"100";"-";"-";"2900";"700";"100";"-";"-";"3820";"720";"150"
"MU";"5200902";"Amorinópolis (GO)";"-";"-";"12";"200";"1680";"-";"-";"10";"170";"3000";"-";"-";"10";"-";"2500"
"MU";"5201108";"Anápolis (GO)";"-";"-";"50";"1500";"4000";"-";"-";"45";"1300";"4500";"-";"-";"50";"1200";"4700"
"MU";"5201207";"Anhanguera (GO)";"-";"-";"-";"160";"-";"-";"-";"-";"160";"-";"-";"-";"5";"160";"-"
"MU";"5201306";"Anicuns (GO)";"-";"-";"12500";"1550";"1400";"-";"-";"3300";"1700";"1350";"-";"-";"6600";"1800";"1100"
"MU";"5201405";"Aparecida de Goiânia (GO)";"-";"-";"10";"100";"-";"-";"-";"10";"70";"-";"-";"-";"10";"70";"-"
"MU";"5201454";"Aparecida do Rio Doce (GO)";"-";"-";"-";"100";"650";"-";"-";"-";"100";"700";"-";"-";"-";"100";"1000"
"MU";"5201504";"Aporé (GO)";"-";"-";"13000";"170";"2500";"-";"-";"17700";"170";"3850";"-";"-";"17700";"200";"4000"
"MU";"5201603";"Araçu (GO)";"-";"-";"850";"1000";"500";"-";"-";"600";"1100";"550";"-";"-";"850";"1200";"600"
"MU";"5201702";"Aragarças (GO)";"-";"-";"625";"25";"-";"-";"-";"625";"30";"-";"-";"-";"674";"60";"150"
"MU";"5201801";"Aragoiânia (GO)";"-";"-";"20";"220";"-";"-";"-";"20";"150";"-";"-";"-";"20";"150";"-"
"MU";"5202155";"Araguapaz (GO)";"-";"-";"-";"-";"-";"-";"-";"-";"200";"-";"-";"-";"-";"240";"1366"
"MU";"5202353";"Arenópolis (GO)";"-";"-";"20";"175";"6581";"-";"-";"15";"140";"10000";"-";"-";"15";"120";"12000"
"MU";"5202502";"Aruanã (GO)";"-";"-";"-";"-";"-";"-";"-";"-";"300";"543";"-";"-";"-";"150";"1523"
"MU";"5202601";"Aurilândia (GO)";"-";"-";"-";"200";"303";"-";"-";"-";"180";"300";"-";"-";"-";"-";"-"
"MU";"5202809";"Avelinópolis (GO)";"-";"-";"1396";"450";"410";"-";"-";"1415";"450";"410";"-";"-";"1350";"500";"500"
"MU";"5203104";"Baliza (GO)";"-";"-";"-";"1350";"7000";"-";"-";"-";"1100";"7000";"-";"-";"-";"3000";"7000"
"MU";"5203203";"Barro Alto (GO)";"-";"-";"6635";"2000";"2600";"-";"-";"6700";"2000";"1500";"-";"-";"7100";"1500";"1800"
"MU";"5203302";"Bela Vista de Goiás (GO)";"-";"-";"20";"1800";"12000";"-";"-";"-";"3500";"14500";"-";"-";"-";"7000";"15000"
"MU";"5203401";"Bom Jardim de Goiás (GO)";"-";"-";"20";"450";"2526";"-";"-";"15";"500";"3500";"-";"-";"15";"400";"7000"
"MU";"5203500";"Bom Jesus de Goiás (GO)";"-";"-";"33000";"11100";"51340";"-";"-";"36600";"16500";"54000";"-";"-";"33000";"20260";"55000"
"MU";"5203559";"Bonfinópolis (GO)";"-";"-";"-";"300";"400";"-";"-";"-";"200";"300";"-";"-";"-";"200";"300"
"MU";"5203575";"Bonópolis (GO)";"-";"-";"-";"574";"4940";"-";"-";"-";"740";"8200";"-";"-";"-";"-";"9650"
"MU";"5203609";"Brazabrantes (GO)";"-";"-";"700";"900";"-";"-";"-";"400";"900";"-";"-";"-";"650";"850";"-"
"MU";"5203807";"Britânia (GO)";"-";"-";"-";"-";"635";"-";"-";"-";"200";"1585";"-";"-";"-";"200";"1655"
"MU";"5203906";"Buriti Alegre (GO)";"-";"-";"1300";"780";"9100";"-";"-";"1550";"1380";"8800";"-";"-";"2150";"1700";"8200"
"MU";"5203939";"Buriti de Goiás (GO)";"-";"-";"-";"-";"-";"-";"-";"5";"150";"-";"-";"-";"3";"150";"-"
"MU";"5203962";"Buritinópolis (GO)";"-";"-";"-";"650";"-";"-";"-";"35";"600";"-";"-";"-";"35";"300";"-"
"MU";"5204003";"Cabeceiras (GO)";"-";"-";"40";"7000";"39500";"-";"-";"70";"9000";"41000";"-";"-";"70";"10600";"43000"
"MU";"5204102";"Cachoeira Alta (GO)";"-";"-";"8911";"400";"200";"-";"-";"5486";"300";"200";"-";"-";"12278";"300";"-"
"MU";"5204201";"Cachoeira de Goiás (GO)";"-";"-";"-";"50";"-";"-";"-";"-";"45";"-";"-";"-";"-";"-";"-"
"MU";"5204250";"Cachoeira Dourada (GO)";"-";"600";"8150";"1570";"7000";"-";"360";"12190";"1470";"7600";"-";"-";"13940";"2010";"7100"
"MU";"5204300";"Caçu (GO)";"-";"-";"22962";"-";"1800";"-";"-";"22229";"-";"1500";"-";"-";"24094";"750";"1500"
"MU";"5204409";"Caiapônia (GO)";"-";"1950";"200";"46000";"91000";"-";"1950";"-";"46000";"90000";"-";"1500";"-";"46000";"90000"
"MU";"5204508";"Caldas Novas (GO)";"-";"-";"-";"5500";"25000";"-";"-";"-";"3800";"28000";"-";"-";"-";"5500";"30000"
"MU";"5204557";"Caldazinha (GO)";"-";"-";"20";"700";"-";"-";"-";"-";"800";"-";"-";"-";"-";"800";"-"
"MU";"5204607";"Campestre de Goiás (GO)";"-";"-";"-";"900";"250";"-";"-";"-";"900";"250";"-";"-";"-";"950";"300"
"MU";"5204656";"Campinaçu (GO)";"-";"-";"-";"350";"780";"-";"-";"-";"370";"1410";"-";"-";"-";"350";"1400"
"MU";"5204706";"Campinorte (GO)";"-";"-";"564";"500";"8800";"-";"-";"1500";"300";"9500";"-";"-";"1500";"400";"10000"
"MU";"5204805";"Campo Alegre de Goiás (GO)";"-";"-";"400";"12000";"60000";"-";"1000";"1123";"8700";"63000";"-";"-";"1123";"12000";"63000"
"MU";"5204854";"Campo Limpo de Goiás (GO)";"-";"-";"-";"500";"300";"-";"-";"-";"400";"500";"-";"-";"-";"500";"580"
"MU";"5204904";"Campos Belos (GO)";"-";"-";"-";"1800";"-";"-";"-";"100";"1000";"-";"-";"-";"100";"300";"-"
"MU";"5204953";"Campos Verdes (GO)";"-";"-";"2";"80";"-";"-";"-";"-";"80";"-";"-";"-";"-";"50";"-"
"MU";"5205000";"Carmo do Rio Verde (GO)";"-";"-";"6288";"1540";"-";"-";"-";"6063";"1500";"-";"-";"-";"7286";"1200";"-"
"MU";"5205059";"Castelândia (GO)";"-";"-";"5000";"800";"6000";"-";"-";"5000";"-";"6000";"-";"-";"3000";"1500";"5000"
"MU";"5205109";"Catalão (GO)";"-";"-";"800";"18000";"87000";"-";"770";"800";"14000";"100000";"-";"-";"800";"15000";"100000"
"MU";"5205208";"Caturaí (GO)";"-";"-";"1600";"800";"100";"-";"-";"1000";"800";"100";"-";"-";"1680";"860";"40"
"MU";"5205307";"Cavalcante (GO)";"-";"-";"60";"1400";"-";"-";"-";"60";"1500";"-";"-";"-";"60";"1000";"-"
"MU";"5205406";"Ceres (GO)";"-";"-";"839";"800";"120";"-";"-";"889";"800";"120";"-";"-";"600";"500";"-"
"MU";"5205455";"Cezarina (GO)";"-";"-";"10";"600";"1200";"-";"-";"10";"500";"1300";"-";"-";"10";"500";"1500"
"MU";"5205471";"Chapadão do Céu (GO)";"-";"19000";"45000";"65000";"82000";"-";"16900";"26300";"63000";"90000";"-";"10000";"27000";"63000";"97000"
"MU";"5205497";"Cidade Ocidental (GO)";"-";"-";"-";"1000";"2200";"-";"-";"-";"750";"2300";"-";"-";"-";"2240";"1000"
"MU";"5205513";"Cocalzinho de Goiás (GO)";"-";"-";"40";"2000";"9000";"-";"-";"-";"1500";"10000";"-";"-";"-";"1300";"11000"
